AIRPORT_SEQ_ID,AIRPORT_ID,DISPLAY_AIRPORT_NAME,LATITUDE,LONGITUDE
1567701,15677,Mitrofania Airport,56.00166667,-158.83333333
1567801,15678,Mush Bay Airport,57.70000000,-153.47333333
1567901,15679,Campbell Lagoon Airport,57.85555556,-153.63333333
1568001,15680,Frazer Lake Airport,57.20833333,-154.08611111
1568101,15681,Afognak Straits Airport,58.00000000,-152.81666667
1568201,15682,Moffet Bay Airport,55.42833333,-162.63000000
1568301,15683,Mineola Wisener Field,32.67666667,-95.51055556
1568302,15683,Mineola Wisener Field,32.67666667,-95.51083333
1568401,15684,Brundidge Municipal,31.73333333,-85.80472222
1568501,15685,Payette Municipal,44.09166667,-116.90000000
1568502,15685,Payette Municipal,44.09444444,-116.90361111
1568503,15685,Payette Municipal,44.09388889,-116.91138889
1568701,15687,Los Alamitos AAF,33.79000000,-118.05194444
1568702,15687,Los Alamitos AAF,33.79000000,-118.05138889
1568801,15688,Jensens Strip Airport,57.95000000,-157.05000000
1568901,15689,Wildman Creek Airport,56.25000000,-159.91666667
1569001,15690,Stepovak Airport,55.83333333,-159.86666667
1569201,15692,Puale Bay Airport,57.73333333,-155.63333333
1569301,15693,Katmai Bay Airport,58.00000000,-154.96666667
1569401,15694,Kashvik Bay Airport,57.96666667,-155.13333333
1569501,15695,Cinder Mountain Airport,57.05833333,-157.80000000
1569601,15696,Hagemeister Island Airport,58.75000000,-160.83333333
1569701,15697,Cape Peirce Airport,58.55277778,-161.76861111
1569801,15698,Cape Greig Airport,57.71666667,-157.71666667
1569901,15699,Kasba Lake Airport,60.29444444,-102.50000000
1569902,15699,Kasba Lake Airport,60.29472222,-102.50055556
1569903,15699,Kasba Lake Airport,60.29194444,-102.50194444
1570001,15700,Katmai Lodge Airport,59.07000000,-156.04833333
1570101,15701,South St. Paul Municipal,44.85833333,-93.03361111
1570102,15701,South St. Paul Municipal-Richard E. Fleming Field,44.85722222,-93.03277778
1570301,15703,Mansfield Airport,47.80944444,-119.63722222
1570302,15703,Mansfield Airport,47.80944444,-119.63694444
1570401,15704,Bayview Farms,48.52083333,-122.46527778
1570501,15705,Isaacson,47.65916667,-117.68166667
1570601,15706,Methow Valley State,48.42500000,-120.14583333
1570701,15707,Stehekin Seaplane Landing,48.30000000,-120.65000000
1570801,15708,Chelan Seaplane Landing,47.83333333,-120.03333333
1570901,15709,Wales Airport,65.62472222,-168.09638889
1570902,15709,Wales Airport,65.62250000,-168.09500000
1571001,15710,Wabag Airport,-5.48333333,143.73333333
1571101,15711,Andriamena Airport,-17.45000000,47.51250000
1571201,15712,Wanganui Airport,-39.96666667,175.02416667
1571202,15712,Wanganui Airport,-39.96222222,175.02527778
1571203,15712,Whanganui,-39.96222222,175.02527778
1571204,15712,Wanganui Airport,-39.96222222,175.02527778
1571205,15712,Whanganui,-39.96222222,175.02527778
1571301,15713,Wallops Flight Center,37.94166667,-75.46222222
1571302,15713,Wallops Flight Facility,37.94027778,-75.46638889
1571401,15714,Warsaw Municipal,41.28194444,-85.84638889
1571402,15714,Warsaw Municipal,41.28194444,-85.84638889
1571403,15714,Warsaw Municipal,41.27472222,-85.84000000
1571501,15715,Washington DC Metropolitan Area,38.88333333,-77.03333333
1571601,15716,Waterford Airport,52.19722222,-7.08888889
1571602,15716,Waterford Airport,52.18722222,-7.08694444
1571701,15717,Wave Hill Old,-17.43750000,130.92500000
1571801,15718,Okecie,52.16583333,20.96722222
1571802,15718,Warsaw Chopin,52.16583333,20.96722222
1572001,15720,Wahai Airport,-2.82000000,129.48000000
1572002,15720,Wahai Airport,-2.81250000,129.48333333
1572003,15720,Wahai Airport,-2.81111111,129.46833333
1572004,15720,Wahai Airport,-2.81250000,129.48333333
1572005,15720,Wahai Airport,-2.81111111,129.46833333
1572101,15721,Stebbins Airport,63.51666667,-162.27888889
1572102,15721,Stebbins Airport,63.51583333,-162.27805556
1572201,15722,Commerce/Montebello Heliport,34.01666667,-118.13333333
1572301,15723,Wapenamanda Airport,-5.61666667,143.91666667
1572302,15723,Wapenamanda Airport,-5.63861111,143.89138889
1572303,15723,Wapenamanda Airport,-5.63527778,143.89222222
1572304,15723,Wapenamanda Airport,-5.63527778,143.89194444
1572305,15723,Wapenamanda Airport,-5.63944444,143.89555556
1572306,15723,Wapenamanda Airport,-5.63527778,143.89250000
1572307,15723,Wapenamanda Airport,-5.63861111,143.89138889
1572308,15723,Wapenamanda Airport,-5.63527778,143.89250000
1572309,15723,Wapenamanda Airport,-5.63527778,143.89222222
1572401,15724,Woburn Airport,42.39722222,-71.15277778
1572501,15725,Beaver Airport,66.36222222,-147.40833333
1572502,15725,Beaver Airport,66.36222222,-147.40666667
1572503,15725,Beaver Airport,66.36222222,-147.40638889
1572504,15725,Beaver Airport,66.36222222,-147.40666667
1572505,15725,Beaver Airport,66.36222222,-147.40638889
1572601,15726,Roben-Hood,43.72250000,-85.50416667
1572602,15726,Roben-Hood,43.72277778,-85.50416667
1572603,15726,Roben-Hood,43.72250000,-85.50416667
1572604,15726,Roben-Hood,43.72277778,-85.50416667
1572701,15727,Bennettsville Airport,34.62194444,-79.73250000
1572801,15728,Downtown Airport,34.05250000,-118.25944444
1572901,15729,Gamboa,-42.49083333,-73.77444444
1572902,15729,Gamboa,-42.49055556,-73.77500000
1572903,15729,Gamboa,-42.49055556,-73.77444444
1572904,15729,Gamboa,-42.49111111,-73.77416667
1572905,15729,Gamboa,-42.49055556,-73.77500000
1572906,15729,Gamboa,-42.49111111,-73.77416667
1573001,15730,Whalers Cove Lodge Airport,57.46666667,-134.56666667
1573101,15731,Chandalar Lake,67.50555556,-148.50000000
1573102,15731,Chandalar Lake,67.50444444,-148.48333333
1573103,15731,Chandalar Lake,67.50527778,-148.48000000
1573104,15731,Chandalar Lake,67.50444444,-148.48333333
1573201,15732,Wide Bay Airport,57.37138889,-156.41250000
1573401,15734,Enid Woodring Regional,36.37916667,-97.79083333
1573402,15734,Enid Woodring Regional,36.37833333,-97.78888889
1573403,15734,Enid Woodring Regional,36.37583333,-97.78944444
1573404,15734,Enid Woodring Regional,36.37833333,-97.78888889
1573405,15734,Enid Woodring Regional,36.37583333,-97.78944444
1573501,15735,Hosea Kutako International,-22.48333333,17.46666667
1573502,15735,Hosea Kutako International,-22.48333333,17.46666667
1573503,15735,Hosea Kutako International,-22.48000000,17.47083333
1573601,15736,Waldronaire,48.71166667,-123.01833333
1573602,15736,Waldronaire,48.71166667,-123.01833333
1573603,15736,Waldron Airstrip,48.71166667,-123.01833333
1573701,15737,Winder Barrow,33.98305556,-83.66750000
1573702,15737,Barrow County,33.98277778,-83.66750000
1573703,15737,Barrow County,33.98277778,-83.66722222
1573801,15738,Dashuipo Airport,37.18694444,122.22888889
1573802,15738,Dashuipo Airport,37.18722222,122.22888889
1573803,15738,Dashuipo Airport,37.18694444,122.22888889
1573804,15738,Dashuipo Airport,37.18722222,122.22888889
1573805,15738,Dashuipo Airport,37.18694444,122.22888889
1573901,15739,Weipa Airport,-12.68111111,141.91722222
1573902,15739,Weipa Airport,-12.67861111,141.92527778
1574001,15740,Welkom Airport,-27.99916667,26.67138889
1574002,15740,Welkom Airport,-27.99805556,26.66972222
1574101,15741,Ketchikan Waterfront Seaplane Base,55.35805556,-131.66833333
1574401,15744,Wagga Wagga Airport,-35.16666667,147.46444444
1574402,15744,Wagga Wagga Airport,-35.16527778,147.46638889
1574501,15745,Walgett Airport,-30.03666667,148.12250000
1574502,15745,Walgett Airport,-30.03277778,148.12583333
1574601,15746,Bahia Tortugas Airport,27.70000000,-114.91666667
1574602,15746,Bahia Tortugas Airport,27.70527778,-114.91111111
1574701,15747,Isle Baltra Off-Line Point,-0.45000000,-90.25000000
1574901,15749,Winchester Airport,39.14111111,-78.14277778
1574902,15749,Winchester Regional,39.14361111,-78.14444444
1575001,15750,Mau Hau,-9.67222222,120.30833333
1575101,15751,Northern Aroostook Regional,47.28555556,-68.31277778
1575401,15754,Hyder Seaplane Base,55.90361111,-130.00500000
1575501,15755,Whakatane Airport,-37.92222222,176.91388889
1575502,15755,Whakatane Airport,-37.92222222,176.91694444
1575601,15756,Franz Josef Airport,-43.36305556,170.13444444
1575602,15756,Franz Josef Airport,-43.36222222,170.13250000
1575801,15758,Vail/Avon,39.61666667,-106.38388889
1575901,15759,Wharton Regional,29.25472222,-96.15722222
1575902,15759,Wharton Regional,29.25416667,-96.15444444
1576001,15760,Black River Falls Area,44.25083333,-90.85527778
1576101,15761,Price County,45.70888889,-90.40250000
1576201,15762,Wilbur Airport,47.75333333,-118.74500000
1576301,15763,Wick Airport,58.45694444,-3.08666667
1576302,15763,Wick Airport,58.45888889,-3.09305556
1576601,15766,Nairobi/Wilson,-1.32222222,36.81333333
1576602,15766,Nairobi/Wilson,-1.32194444,36.81472222
1576603,15766,Nairobi/Wilson,-1.32333333,36.81472222
1576604,15766,Nairobi/Wilson,-1.32194444,36.81472222
1576605,15766,Nairobi/Wilson,-1.32333333,36.81472222
1576701,15767,Winton Airport,-22.36527778,143.08222222
1576702,15767,Winton Airport,-22.36361111,143.08555556
1576801,15768,Woja Airport,7.46666667,168.56666667
1576802,15768,Woja Airport,7.46666667,168.56666667
1576901,15769,General William J. Fox Airfield,34.74055556,-118.22000000
1576902,15769,General William J. Fox Airfield,34.74111111,-118.21861111
1577201,15772,Wanaka Airport,-44.73333333,169.25000000
1577202,15772,Wanaka Airport,-44.72194444,169.24638889
1577301,15773,Wakkanai Airport,45.40416667,141.80083333
1577302,15773,Wakkanai Airport,45.40444444,141.80222222
1577401,15774,Aleknagik Airport,59.27777778,-158.61111111
1577402,15774,Aleknagik New,59.28250000,-158.61777778
1577501,15775,Waikoloa Heliport,19.91361111,-155.86388889
1577601,15776,Wankie Town,-18.63000000,27.02111111
1577602,15776,Hwange National Park,-18.63000000,27.02111111
1577603,15776,Hwange National Park,-18.62111111,27.02138889
1577604,15776,Hwange National Park,-18.62805556,27.02083333
1577605,15776,Hwange National Park,-18.63000000,27.02083333
1577606,15776,Hwange National Park,-18.62111111,27.02138889
1577607,15776,Hwange National Park,-18.63000000,27.02083333
1577701,15777,Wakunai Airport,-5.86666667,155.21666667
1577702,15777,Wakunai Airport,-5.86666667,155.21666667
1577703,15777,Wakunai Airport,-5.86027778,155.22222222
1577801,15778,Walker's,27.25750000,-78.40194444
1577901,15779,Penns Landing Seaplane Base,39.96527778,-75.13750000
1578101,15781,Labouchere Bay Airport,56.28333333,-133.65000000
1578201,15782,Strother Field,37.16694444,-97.05027778
1578202,15782,Strother Field,37.16861111,-97.03750000
1578301,15783,Wellington International,-41.32388889,174.80138889
1578302,15783,Wellington International,-41.32666667,174.80694444
1578401,15784,Walaha Airport,-15.41805556,167.70000000
1578402,15784,Walaha Airport,-15.41194444,167.69111111
1578501,15785,Selawik Airport,66.60277778,-159.98333333
1578502,15785,Selawik Airport,66.60027778,-159.98583333
1578601,15786,Waltham Hospital Heliport,42.36750000,-71.23472222
1578701,15787,Hihifo,-13.23333333,-176.16666667
1578702,15787,Wallis,-13.23833333,-176.19916667
1578703,15787,Wallis Hihifo,-13.23833333,-176.19916667
1578704,15787,Wallis Hihifo,-13.23833333,-176.19944444
1578705,15787,Wallis,-13.23833333,-176.19916667
1578706,15787,Wallis Hihifo,-13.23833333,-176.19944444
1578901,15789,Willows Glenn County,39.51638889,-122.21611111
1578902,15789,Willows Glenn County,39.51638889,-122.21722222
1578903,15789,Willows Glenn County,39.51583333,-122.21722222
1578904,15789,Willows Glenn County,39.51638889,-122.21722222
1578905,15789,Willows Glenn County,39.51583333,-122.21722222
1579001,15790,Warrnambool Airport,-38.29500000,142.44833333
1579002,15790,Warrnambool Airport,-38.29527778,142.44666667
1579101,15791,Winnemucca Municipal,40.89777778,-117.80361111
1579102,15791,Winnemucca Municipal,40.89666667,-117.80583333
1579201,15792,Mountain Home Municipal,36.36944444,-92.46972222
1579202,15792,Ozark Regional,36.36888889,-92.47055556
1579203,15792,Baxter County,36.36888889,-92.47055556
1579204,15792,Ozark Regional,36.36888889,-92.47055556
1579205,15792,Baxter County,36.36888889,-92.47055556
1579301,15793,Meyers Chuck Seaplane Base,55.74000000,-132.25333333
1579401,15794,White Mountain Airport,64.68694444,-163.40666667
1579402,15794,White Mountain Airport,64.68916667,-163.41277778
1579501,15795,Mananara Airport,-16.16194444,49.77055556
1579502,15795,Avaratra,-16.16194444,49.77055556
1579503,15795,Avaratra,-16.16388889,49.77388889
1579801,15798,Napakiak Airport,60.70000000,-162.11666667
1579802,15798,Napakiak Airport,60.69027778,-161.97861111
1579901,15799,Wunnumin Lake Airport,52.89444444,-89.28888889
1579902,15799,Wunnumin Lake Airport,52.89388889,-89.28916667
1580001,15800,Naga Airport,13.58722222,123.27000000
1580002,15800,Naga Airport,13.58500000,123.27055556
1580101,15801,Windorah Airport,-25.41333333,142.66555556
1580102,15801,Windorah Airport,-25.41305556,142.66722222
1580201,15802,Nawabshah,26.21944444,68.39222222
1580202,15802,Nawabshah,26.21944444,68.39000000
1580401,15804,Wenzhou Airport,27.91277778,120.85166667
1580402,15804,Longwan,27.91277778,120.85166667
1580403,15804,Longwan,27.90861111,120.85222222
1580404,15804,Wenzhou Airport,27.91277778,120.85166667
1580405,15804,Longwan,27.90861111,120.85222222
1580501,15805,Wood River Airport,59.06666667,-134.75000000
1580701,15807,Willow Airport,61.75500000,-150.04861111
1580702,15807,Willow Airport,61.75416667,-150.05166667
1581001,15810,Wipim Airport,-8.79027778,142.88111111
1581002,15810,Wipim Airport,-8.78722222,142.88111111
1581003,15810,Wipim Airport,-8.78805556,142.88222222
1581201,15812,Puerto Williams Airport,-54.91805556,-67.62916667
1581202,15812,Guardiamarina Zanartu,-54.93111111,-67.62638889
1581301,15813,Ovid Airport,42.65472222,-76.79666667
1581302,15813,Ovid Airport,42.65472222,-76.79638889
1581401,15814,Mandan Municipal,46.76861111,-100.89361111
1581402,15814,Mandan Municipal,46.76805556,-100.89444444
1581501,15815,Ravalli County,46.25333333,-114.12027778
1581502,15815,Ravalli County,46.25138889,-114.12555556
1581601,15816,Tulelake Municipal,41.88750000,-121.35833333
1581602,15816,Tulelake Municipal,41.89055556,-121.36055556
1581701,15817,Dinsmore Municipal,40.49305556,-123.59861111
1581702,15817,Dinsmore Airport,40.49194444,-123.59833333
1581801,15818,Rigby-Jefferson County,43.64444444,-111.92777778
1581802,15818,Rigby-Jefferson County,43.64250000,-111.92944444
1581803,15818,Rigby Airport,43.64250000,-111.92944444
1581804,15818,Rigby Jefferson County,43.64250000,-111.92944444
1581805,15818,Rigby Airport,43.64250000,-111.92944444
1581901,15819,Hesperia Airport,34.37722222,-117.31500000
1581902,15819,Hesperia Airport,34.37694444,-117.31611111
1582001,15820,Butte Valley,41.88722222,-121.97444444
1582002,15820,Butte Valley,41.88722222,-121.97555556
1582101,15821,Connell City,46.66250000,-118.83222222
1582102,15821,Connell City,46.66222222,-118.83333333
1582103,15821,Connell City,46.66138889,-118.83055556
1582104,15821,Connell City,46.66222222,-118.83333333
1582105,15821,Connell City,46.66138889,-118.83055556
1582201,15822,Peard Bay Airport,70.80000000,-158.33333333
1582301,15823,Townsend Airport,46.33333333,-111.47500000
1582302,15823,Townsend Airport,46.33111111,-111.48250000
1582401,15824,Bluff Airport,64.59055556,-163.77527778
1582501,15825,Chennault Industrial Airpark,30.21250000,-93.14333333
1582502,15825,Chennault International,30.21055556,-93.14305556
1582601,15826,Taylor County,37.35833333,-85.30944444
1582701,15827,Rosamond Skypark,34.87083333,-118.20833333
1582702,15827,Rosamond Skypark,34.87055556,-118.20555556
1582801,15828,Oceano County,35.10138889,-120.62111111
1582802,15828,Oceano County,35.10138889,-120.62222222
1582803,15828,Oceano County,35.10166667,-120.62222222
1582901,15829,Custer State Park,43.72666667,-103.35055556
1582902,15829,Custer State Park,43.72500000,-103.35055556
1582903,15829,Custer State Park,43.72500000,-103.35000000
1582904,15829,Custer State Park,43.72500000,-103.35055556
1582905,15829,Custer State Park,43.72500000,-103.35000000
1583001,15830,Tibbetts,58.73416667,-157.00722222
1583101,15831,Poplar Airport,48.11666667,-105.18750000
1583102,15831,Poplar Municipal,48.13444444,-105.16222222
1583201,15832,Bridger Municipal,45.29166667,-108.92500000
1583202,15832,Bridger Municipal,45.29166667,-108.92583333
1583301,15833,Portales Municipal,34.14527778,-103.40972222
1583302,15833,Portales Municipal,34.14555556,-103.41027778
1583501,15835,David River Airport,55.91444444,-161.63750000
1583601,15836,Kiavak Airport,57.01666667,-153.66666667
1583701,15837,Port Wakefield Airport,58.05277778,-153.05000000
1583801,15838,Chignik Lake Airport,56.25500000,-158.77555556
1583802,15838,Chignik Lake Airport,56.25500000,-158.77527778
1583803,15838,Chignik Lake Airport,56.25555556,-158.77777778
1583804,15838,Chignik Lake Airport,56.25500000,-158.77527778
1583805,15838,Chignik Lake Airport,56.25555556,-158.77777778
1583901,15839,Robins AFB,32.64000000,-83.59194444
1583902,15839,Robins AFB,32.64027778,-83.59194444
1584001,15840,Whangarei Airport,-35.77222222,174.36111111
1584002,15840,Whangarei Airport,-35.76916667,174.36388889
1584101,15841,Wrangell Airport,56.48444444,-132.36666667
1584102,15841,Wrangell Airport,56.48444444,-132.36972222
1584201,15842,McGuire AFB,40.01555556,-74.59388889
1584202,15842,McGuire Field,40.01555556,-74.59166667
1584301,15843,Worland Municipal,43.96750000,-107.95305556
1584302,15843,Worland Municipal,43.96583333,-107.95083333
1584303,15843,Worland Municipal,43.96277778,-107.95055556
1584304,15843,Worland Municipal,43.96583333,-107.95083333
1584305,15843,Worland Municipal,43.96277778,-107.95055556
1584501,15845,Strachowice,51.10000000,16.88333333
1584502,15845,Strachowice,51.10388889,16.88194444
1584601,15846,Steamboat Bay Airport,55.51666667,-133.63333333
1584701,15847,Washington County,40.13666667,-80.29222222
1584702,15847,Washington County,40.13638889,-80.29027778
1584801,15848,Brookhaven,40.82222222,-72.87333333
1584802,15848,Brookhaven,40.82194444,-72.86694444
1584901,15849,Wasilla Airport,61.58416667,-149.45666667
1585001,15850,San Juan Airport,57.73111111,-153.31833333
1585201,15852,Wiseman Airport,67.40166667,-150.11666667
1585202,15852,Wiseman Airport,67.40444444,-150.12277778
1585203,15852,Wiseman Airport,67.40500000,-150.12083333
1585204,15852,Wiseman Airport,67.40444444,-150.12277778
1585205,15852,Wiseman Airport,67.40500000,-150.12083333
1585301,15853,South Naknek 2,58.70750000,-157.01527778
1585302,15853,South Naknek 2,58.70194444,-157.00250000
1585401,15854,Waspam Airport,14.68333333,-84.01666667
1585402,15854,Waspam Airport,14.74055556,-83.96888889
1585403,15854,Waspam Airport,14.74083333,-83.96888889
1585404,15854,Waspam Airport,14.74055556,-83.96888889
1585405,15854,Waspam Airport,14.74083333,-83.96888889
1585501,15855,Westerly State,41.35222222,-71.80416667
1585502,15855,Westerly State,41.34972222,-71.80333333
1585601,15856,Westsound Airport,48.66666667,-122.88333333
1585701,15857,Whitsunday Airstrip,-20.27611111,148.75500000
1585801,15858,Westport Airport,-41.73972222,171.58194444
1585802,15858,Westport Airport,-41.73722222,171.57916667
1585901,15859,World Trade Center Heliport,40.71250000,-74.01500000
1586001,15860,West End Airport,26.68611111,-78.97583333
1586101,15861,Noatak Airport,67.56305556,-162.98416667
1586102,15861,Noatak Airport,67.56111111,-162.98027778
1586103,15861,Noatak Airport,67.56111111,-162.98055556
1586104,15861,Noatak Airport,67.56111111,-162.98027778
1586105,15861,Noatak Airport,67.56111111,-162.98055556
1586201,15862,Tuntutuliak Airport,60.35000000,-162.63333333
1586202,15862,Tuntutuliak Airport,60.33527778,-162.66694444
1586203,15862,Tuntutuliak Airport,60.33500000,-162.65388889
1586204,15862,Tuntutuliak Airport,60.33527778,-162.66694444
1586205,15862,Tuntutuliak Airport,60.33500000,-162.65388889
1586206,15862,Tuntutuliak Airport,60.35111111,-162.65472222
1586301,15863,RAF Waddington,53.16611111,-0.52388889
1586302,15863,RAF Waddington,53.16555556,-0.52416667
1586303,15863,RAF Waddington,53.16611111,-0.52388889
1586304,15863,RAF Waddington,53.16555556,-0.52416667
1586305,15863,RAF Waddington,53.16611111,-0.52388889
1586306,15863,RAF Waddington,53.16638889,-0.52361111
1586401,15864,Whiteriver Airport,33.80833333,-109.97916667
1586402,15864,Whiteriver Airport,33.81055556,-109.98583333
1586501,15865,Tsiroanomandidy Airport,-18.75722222,46.05444444
1586502,15865,Tsiroanomandidy Airport,-18.75722222,46.05444444
1586503,15865,Tsiroanomandidy Airport,-18.75944444,46.05416667
1586601,15866,Whittier Airport,60.77305556,-148.68388889
1586602,15866,Whittier Airport,60.77722222,-148.72166667
1586701,15867,Wau Airport,-7.33750000,146.71833333
1586702,15867,Wau Airport,-7.34444444,146.71944444
1586703,15867,Wau Airport,-7.34500000,146.71888889
1586801,15868,Tianhe,30.78388889,114.20805556
1586802,15868,Tianhe,30.78361111,114.20805556
1586803,15868,Tianhe,30.78388889,114.20805556
1586804,15868,Tianhe,30.78361111,114.20805556
1586805,15868,Tianhe,30.77722222,114.21638889
1586901,15869,Duchesne Municipal,40.19333333,-110.38055556
1586902,15869,Duchesne Municipal,40.19194444,-110.38111111
1586903,15869,Duchesne Municipal,40.19388889,-110.38305556
1586904,15869,Duchesne Municipal,40.19194444,-110.38111111
1586905,15869,Duchesne Municipal,40.19388889,-110.38305556
1587001,15870,Avco,47.00555556,-124.15833333
1587101,15871,Wau Airport,7.74638889,27.98527778
1587102,15871,Wau Airport,7.72583333,27.97527778
1587103,15871,Wau Airport,7.72583333,27.97472222
1587104,15871,Wau Airport,7.72583333,27.97527778
1587105,15871,Wau Airport,7.72583333,27.97472222
1587201,15872,Wuxi Shuofang,31.49472222,120.42944444
1587202,15872,Wuxi Shuofang,31.49750000,120.43055556
1587203,15872,Shuofang,31.49750000,120.43055556
1587204,15872,Wuxi Shuofang,31.49750000,120.43055556
1587205,15872,Shuofang,31.49750000,120.43055556
1587301,15873,Mcs-Pad Heliport,38.29444444,-81.56555556
1587401,15874,Washington-Virginia,38.83333333,-77.11666667
1587501,15875,Walvis Bay/Rooikop,-22.97861111,14.65055556
1587502,15875,Walvis Bay Airport,-22.97861111,14.65055556
1587503,15875,Walvis Bay Airport,-22.98000000,14.66194444
1587504,15875,Walvis Bay Airport,-22.97944444,14.64722222
1587505,15875,Walvis Bay Airport,-22.98000000,14.66194444
1587506,15875,Walvis Bay Airport,-22.97944444,14.64722222
1587701,15877,Watsonville Municipal,36.93583333,-121.78861111
1587702,15877,Watsonville Municipal,36.93555556,-121.78944444
1587801,15878,Manakara Airport,-22.11805556,48.02222222
1587802,15878,Manakara Airport,-22.11972222,48.02138889
1587901,15879,Waterville Robert Lafleur,44.53388889,-69.67583333
1587902,15879,Waterville Robert Lafleur,44.53333333,-69.67555556
1588101,15881,Wasilla Airport,61.57194444,-149.54055556
1588102,15881,Wasilla Airport,61.57194444,-149.53944444
1588201,15882,Cape May County,39.00638889,-74.90888889
1588202,15882,Cape May County,39.00861111,-74.90833333
1588203,15882,Cape May County,39.00833333,-74.90861111
1588204,15882,Cape May County,39.00861111,-74.90833333
1588205,15882,Cape May County,39.00833333,-74.90861111
1588301,15883,Wewak International,-3.58583333,143.67333333
1588302,15883,Wewak International,-3.58388889,143.66916667
1588303,15883,Wewak International,-3.58361111,143.66861111
1588304,15883,Wewak International,-3.58388889,143.66916667
1588305,15883,Wewak International,-3.58361111,143.66861111
1588306,15883,Wewak Airport,-3.58361111,143.66888889
1588501,15885,Whale Pass Airport,56.11666667,-133.11666667
1588601,15886,West Woodward,36.43666667,-99.52111111
1588602,15886,West Woodward,36.43805556,-99.52277778
1588701,15887,Newtok Airport,60.92277778,-164.64861111
1588702,15887,Newtok Airport,60.93916667,-164.64138889
1589201,15892,Ralph Wenz Field,42.79555556,-109.80722222
1589202,15892,Ralph Wenz Field,42.79750000,-109.81111111
1589301,15893,Whyalla Airport,-33.06055556,137.51055556
1589302,15893,Whyalla Airport,-33.05888889,137.51444444
1589401,15894,Yes Bay Lodge Seaplane Base,55.91611111,-131.80111111
1589501,15895,Yengema Airport,8.61666667,-11.05888889
1589502,15895,Yengema Airport,8.61805556,-11.05083333
1589503,15895,Yengema Airport,8.61750000,-11.05000000
1589504,15895,Yengema Airport,8.61805556,-11.05083333
1589505,15895,Yengema Airport,8.61750000,-11.05000000
1589601,15896,Wyndham Airport,-15.50722222,128.13750000
1589602,15896,Wyndham Airport,-15.51138889,128.15305556
1589701,15897,Yellowstone,44.68666667,-111.10472222
1589702,15897,Yellowstone,44.68833333,-111.11777778
1589901,15899,Nassau Seaplane Base,25.08250000,-77.32722222
1590001,15900,Alamos Airport,27.03666667,-108.95750000
1590002,15900,Alamos Airport,27.03805556,-108.94805556
1590003,15900,Alamos Airport,27.03916667,-108.94916667
1590004,15900,Alamos Airport,27.03888889,-108.94888889
1590005,15900,Alamos Airport,27.03805556,-108.94805556
1590006,15900,Alamos Airport,27.03888889,-108.94888889
1590101,15901,Chapeco Airport,-27.08861111,-52.62972222
1590102,15901,Chapeco Airport,-27.13416667,-52.65666667
1590103,15901,Serafin Enoss Bertaso,-27.13388889,-52.65888889
1590201,15902,Bearskin Lake Airport,53.96638889,-91.02638889
1590202,15902,Bearskin Lake Airport,53.96555556,-91.02722222
1590301,15903,Thousand Islands Regional Tackaberry,44.63472222,-75.75416667
1590302,15903,Thousand Islands Regional Tackaberry,44.63944444,-75.75027778
1590303,15903,Tackaberry,44.63944444,-75.75027778
1590304,15903,Brockville Regional Tackaberry,44.63944444,-75.75027778
1590305,15903,Thousand Islands Regional Tackaberry,44.63944444,-75.75027778
1590306,15903,Brockville Regional Tackaberry,44.63944444,-75.75027778
1590401,15904,Christmas Island Airport,-10.45055556,105.69027778
1590501,15905,Cluff Lake Airport,58.39138889,-109.51666667
1590502,15905,Cluff Lake Airport,58.39138889,-109.51638889
1590601,15906,Vatry,48.77611111,4.18444444
1590602,15906,Vatry,48.77611111,4.20611111
1590603,15906,Chalons Vatry,48.77611111,4.20611111
1590604,15906,Vatry,48.77611111,4.18444444
1590605,15906,Chalons Vatry,48.77611111,4.20611111
1590606,15906,Chalons Vatry,48.77611111,4.18416667
1590701,15907,Americana,42.61444444,-88.39000000
1590801,15908,Qingshan,27.98916667,102.18444444
1590802,15908,Qingshan,27.98888889,102.18444444
1591001,15910,Xianyang International,34.44722222,108.75166667
1591002,15910,Xianyang,34.44694444,108.75222222
1591003,15910,Xianyang,34.43972222,108.75944444
1591004,15910,Xianyang,34.44694444,108.75222222
1591005,15910,Xianyang,34.43972222,108.75944444
1591301,15913,Saint Louis,16.05027778,-16.46027778
1591302,15913,Saint Louis,16.05027778,-16.46111111
1591401,15914,Lemwerder Airport,53.14250000,8.62138889
1591402,15914,Lemwerder Airport,53.14333333,8.62333333
1591501,15915,Madison Municipal,44.01666667,-97.08333333
1591502,15915,Madison Municipal,44.01638889,-97.08555556
1591601,15916,Manihi Airport,-14.43333333,-146.06666667
1591602,15916,Manihi Airport,-14.43527778,-146.06833333
1591701,15917,Gaoqi,24.54416667,118.12777778
1591801,15918,Virazeil,44.50111111,0.19666667
1591802,15918,Virazeil,44.49888889,0.20055556
1591803,15918,Marmande Virazeil,44.49888889,0.20055556
1591804,15918,Virazeil,44.49888889,0.20055556
1591805,15918,Marmande Virazeil,44.49888889,0.20055556
1591901,15919,Northwest Arkansas Regional,36.28194444,-94.30694444
1591902,15919,Northwest Arkansas Regional,36.28166667,-94.30777778
1591903,15919,Northwest Arkansas Regional,36.28194444,-94.30694444
1591904,15919,Northwest Arkansas Regional,36.28166667,-94.30777778
1592001,15920,Quang Ngai Airport,15.11361111,108.77583333
1592002,15920,Quang Ngai Airport,15.11361111,108.77583333
1592101,15921,Xining Airport,36.55000000,101.75000000
